timestamp,open,high,low,close,volume
2024-12-21 19:45:00,0.0005198596010534,0.0005198596010534,0.00051225640987,0.0005166269723415,889.55316334276
2024-12-21 20:00:00,0.0005166269723415,0.0005192121755831,0.0005150491547018,0.0005186848652838,278.95647968201
2024-12-21 20:15:00,0.0005186848652838,0.0005186848652838,0.000512198567157,0.0005159761083651,894.68774381606
2024-12-21 20:30:00,0.0005159761083651,0.000522726723785,0.0005137955582124,0.000522726723785,597.88354073828
2024-12-21 20:45:00,0.000522726723785,0.000522726723785,0.0005215350138952,0.0005215350138952,38.8727323204
2024-12-21 21:00:00,0.0005215350138952,0.0005215350138952,0.0005152477308682,0.0005152477308682,170.42944048045
2024-12-21 21:45:00,0.0005152477308682,0.0005152477308682,0.0005136933991685,0.0005150538082224,100.21219163756
2024-12-21 22:00:00,0.0005150538082224,0.0005150538082224,0.0005112295963079,0.0005112295963079,206.62039192785
2024-12-21 22:15:00,0.0005112295963079,0.0005112295963079,0.0005098319803142,0.0005098319803142,30.15128446112
2024-12-21 22:30:00,0.0005098319803142,0.0005118824836008,0.0005098319803142,0.0005116966710221,519.92707856522
2024-12-21 22:45:00,0.0005116966710221,0.0005144257435455,0.0005116966710221,0.0005144257435455,10.28851487091
2024-12-21 23:00:00,0.0005144257435455,0.0005144257435455,0.000507123938041,0.000507123938041,5.44566602678
2024-12-21 23:45:00,0.000507123938041,0.0005079977685631,0.0005033396130078,0.0005038476490637,900.94961731469
2024-12-22 00:00:00,0.0005038476490637,0.0005038476490637,0.0005001726624039,0.0005010769712365,278.74521391491
2024-12-22 00:15:00,0.0005010769712365,0.0005010769712365,0.000496732402678,0.0005006739382249,361.13598741353
2024-12-22 00:30:00,0.0005006739382249,0.0005129258253884,0.0005006739382249,0.0005126884526772,860.9190557759
2024-12-22 00:45:00,0.0005126884526772,0.0005133958414961,0.000511155381209,0.000511155381209,35.24075307075
2024-12-22 01:00:00,0.000511155381209,0.0005166528195196,0.000511155381209,0.0005166528195196,423.22954287542
2024-12-22 01:15:00,0.0005166528195196,0.0005177924244749,0.0005166528195196,0.0005177924244749,100.06398015516
2024-12-22 01:30:00,0.0005177924244749,0.0005177924244749,0.0005101332729347,0.0005101332729347,109.91687966395
2024-12-22 01:45:00,0.0005101332729347,0.0005101332729347,0.0005051681582144,0.0005064955414907,481.17187370154
2024-12-22 02:00:00,0.0005064955414907,0.0005143530026286,0.0005064955414907,0.0005138158568545,689.02983030391
2024-12-22 02:15:00,0.0005138158568545,0.0005138158568545,0.0005056423518908,0.0005074641707974,713.08327824037
2024-12-22 02:30:00,0.0005074641707974,0.0005074641707974,0.0005064067112933,0.0005064067112933,1.97124840839
2024-12-22 02:45:00,0.0005064067112933,0.0005064067112933,0.0005006901658408,0.0005006901658408,190.16824508486
2024-12-22 03:15:00,0.0005006901658408,0.0005024654100359,0.0004995006015286,0.0005024654100359,303.11602232552
2024-12-22 03:30:00,0.0005024654100359,0.000503027271344,0.0005024654100359,0.000503027271344,178.92089401824
2024-12-22 04:15:00,0.000503027271344,0.000503027271344,0.0005025731603479,0.0005025731603479,14.45607
2024-12-22 04:30:00,0.0005025731603479,0.0005025731603479,0.0004983580550591,0.0005005549823716,63.649269915
2024-12-22 05:00:00,0.0005005549823716,0.0005005549823716,0.0004877326531865,0.0004899838328193,300.01477424724
2024-12-22 05:15:00,0.0004899838328193,0.0004927105231757,0.000488058143981,0.0004881521085734,97.04224534036
